date,DIEN10CF Index,EUCRBRDT Index,GDD01646 Index,GGC01005 Index,GGC01651 Index,GGD01642 Index,GIOS0004 Index,GIOS0092 Index,GIOS0094 Index,GIOS0097 Index,GIOS0098 Index,GIOS0266 Index,GIOS0299 Index,GIOS0686 Index,GIOS0878 Index,GIOS0880 Index,GIOS0973 Index,GIOS0977 Index,HEATAAAB Index,JET1NECC Index,JETFLAPL Index,JETIGCPR Index,JETKSPOT Index,LACRMAUS Index,MOGFM92S Index,MOGLCB85 Index,N6SH180S Index,N6SH380S Index,NAPHJPNC Index,RBOBG87P Index,USCRSRIN Index,USCRWTIC Index,USCRWTIM Index
2024-02-27,874.5,84.01,2.4798,2.3844,2.4944,2.3519,832.25,678.75,851.25,82.05,82.05,454.5,76.8,532.0,612.75,622.75,85.415,86.205,843.75,883.75,2.9377,2.6152,103.913,71.45,96.984,2.7344,445.719,426.531,682.0,2.2944,78.49,78.87,80.31
2024-02-28,846.25,83.55,2.4733,2.4187,2.4612,2.2785,828.25,683.75,824.75,81.86,81.86,445.75,76.6,535.0,611.25,619.25,84.96,85.665,814.5,853.25,2.601,2.5285,102.632,71.22,97.33,2.6912,443.439,421.785,682.75,2.3237,77.42,78.54,79.86
2024-02-29,852.5,84.55,2.4849,2.436,2.531,2.316,832.25,695.75,829.0,81.8,81.8,448.0,76.55,539.0,614.0,624.0,85.945,86.585,821.0,857.75,2.6249,2.5599,101.612,70.94,96.17,2.721,442.89,421.951,697.75,2.3485,76.71,78.26,79.57
2024-03-01,872.25,87.385,2.5992,2.4894,2.4294,2.3944,837.75,704.0,853.25,81.54,81.59,461.5,76.3,551.0,586.0,591.0,88.04,88.49,847.25,874.75,2.6792,2.6002,101.369,72.13,94.73,2.7544,448.671,427.558,687.25,2.4054,79.16,79.97,81.32
2024-03-04,845.25,86.175,2.5422,2.4657,2.4157,2.3607,846.0,703.75,830.75,83.095,83.12,452.5,77.85,558.0,594.0,599.0,86.575,87.38,824.25,843.25,2.6222,2.5397,102.974,71.14,93.982,2.6957,459.276,438.418,701.375,2.3957,77.74,78.74,80.24
2024-03-05,837.5,85.21,2.5265,2.4103,2.2078,2.3378,835.75,688.0,823.75,81.785,81.8,458.25,76.55,549.0,589.5,594.5,85.535,86.51,817.5,839.25,2.4365,2.5315,100.937,70.59,94.478,2.6928,455.747,436.364,696.375,2.3403,77.35,78.15,79.8
2024-03-06,851.0,86.31,2.5933,2.4114,2.2789,2.3439,829.25,697.75,839.5,82.01,82.06,467.0,76.8,557.0,595.0,601.0,86.465,87.81,833.25,856.5,2.4933,2.5808,100.611,71.41,93.491,2.7139,461.475,443.697,691.125,2.3414,78.28,79.13,80.6
2024-03-07,854.5,84.8,2.6297,2.3948,2.3223,2.3048,817.25,688.75,844.25,82.38,82.38,460.0,77.17,557.0,602.0,609.0,84.935,86.225,839.25,858.0,2.5247,2.6147,101.701,71.34,94.314,2.7448,466.959,448.715,701.0,2.3248,78.08,78.93,80.48
2024-03-08,835.5,83.665,2.5884,2.3297,2.2772,2.2947,831.0,691.5,824.25,83.36,83.36,449.5,78.15,540.0,608.0,613.0,83.92,85.195,824.0,841.25,2.5409,2.5779,103.628,70.43,95.441,2.6972,471.73,457.309,710.125,2.2822,77.65,78.01,79.48
2024-03-11,836.0,83.875,2.6093,2.523,2.3505,2.348,815.0,704.5,826.0,82.1,82.15,445.0,76.9,539.0,598.75,601.75,84.2,85.655,826.25,844.75,2.5518,2.6218,101.357,70.38,94.079,2.7505,454.183,444.568,710.625,2.573,77.36,77.93,79.38
2024-03-12,827.25,83.475,2.569,2.5614,2.3464,2.3639,827.5,703.75,822.25,82.87,82.87,443.25,77.67,537.0,591.5,595.5,83.94,85.385,796.0,826.5,2.4565,2.5805,102.796,70.0,94.833,2.7964,464.234,450.486,709.125,2.5564,77.21,77.56,78.92
2024-03-13,841.75,84.435,2.6301,2.629,2.4815,2.434,827.5,714.25,834.0,82.21,82.3,451.5,77.0,542.0,592.0,594.0,84.935,86.305,817.25,864.0,2.4351,2.6101,101.434,72.15,94.802,2.8365,467.276,452.004,710.0,2.6315,79.47,79.72,81.13
2024-03-14,853.0,85.51,2.6488,2.6383,2.5133,2.4733,834.5,717.5,841.0,84.14,84.17,461.25,78.95,546.25,582.25,584.25,86.015,87.85,827.0,872.5,2.5688,2.6348,103.948,73.69,95.998,2.8883,482.721,464.6,723.0,2.6308,81.16,81.26,82.71
2024-03-15,862.0,85.345,2.6755,2.6308,2.5408,2.4908,854.5,720.5,852.75,84.79,84.79,461.5,79.6,536.25,581.5,583.5,86.095,87.815,835.0,875.0,2.587,2.6785,103.615,73.55,97.198,2.9158,484.931,466.719,724.0,2.6533,80.65,81.04,82.57
2024-03-18,884.25,86.23,2.7257,2.6398,2.5823,2.5148,869.0,725.75,870.25,85.66,85.66,471.5,80.47,537.0,585.5,587.5,86.89,88.6,853.25,892.0,2.5182,2.6957,105.865,75.08,99.053,2.9973,491.873,474.603,723.0,2.6873,82.42,82.72,84.13
2024-03-19,883.0,87.23,2.6932,2.6372,2.5222,2.5097,875.0,725.25,864.25,86.41,86.41,475.5,81.22,539.5,595.0,598.0,87.94,89.705,849.0,888.25,2.5707,2.6767,106.439,75.64,99.594,3.0022,490.589,474.719,723.0,2.6982,83.72,83.47,84.78
2024-03-20,862.0,85.415,2.6382,2.6343,2.5332,2.4807,871.25,712.75,839.5,86.49,86.49,467.0,81.3,533.5,595.0,598.0,86.27,88.005,824.5,863.75,2.5057,2.6182,104.541,73.89,99.672,2.9832,491.04,475.368,718.625,2.6768,81.78,81.68,82.91
2024-03-21,860.0,85.175,2.6238,2.6222,2.5171,2.4646,861.5,718.0,832.5,86.01,86.01,463.5,80.85,532.0,594.5,596.5,85.345,87.82,819.75,859.25,2.5288,2.5716,104.092,73.78,100.507,2.9371,488.701,471.697,715.625,2.6535,81.06,81.54,82.79
2024-03-22,864.0,84.865,2.6084,2.6045,2.5298,2.4698,892.5,720.5,832.0,85.15,85.15,467.0,80.0,533.5,591.0,593.0,84.87,87.7,820.0,860.75,2.6334,2.556,102.893,73.35,101.0,2.9498,488.308,469.993,711.875,2.667,80.71,81.04,82.3
2024-03-25,866.25,86.36,2.6199,2.5884,2.4884,2.4734,897.0,727.5,838.75,85.35,85.35,475.5,80.2,534.5,591.0,593.0,86.36,89.095,826.0,865.25,2.6442,2.5822,101.889,74.72,101.378,2.9459,487.957,473.084,718.25,2.6609,83.26,82.84,83.97
2024-03-26,850.5,85.955,2.5393,2.5303,2.5053,2.4206,897.75,715.25,829.25,86.19,86.19,472.5,81.05,527.25,590.75,595.75,86.12,88.855,813.5,853.0,2.6009,2.5259,102.296,74.05,100.562,2.9628,490.534,476.839,720.0,2.6028,81.81,81.62,82.86
2024-03-27,845.75,85.145,2.5486,2.5269,2.4869,2.4047,894.25,704.0,824.75,85.2,85.2,469.0,80.05,523.5,591.75,597.25,85.165,87.08,809.5,849.75,2.6175,2.52,100.09,73.91,99.361,3.0319,487.667,471.247,708.75,2.5844,82.2,81.35,82.73
2024-03-28,849.75,86.96,2.5602,2.5706,2.5456,2.4306,905.25,706.75,830.0,86.3,86.3,472.5,81.15,530.0,593.75,598.75,86.975,88.78,814.75,857.0,2.6377,2.5662,100.748,75.58,99.552,3.0806,494.404,472.392,711.0,2.6321,84.09,83.17,84.55
2024-03-29,,,,,,,,,,,,,,,,,,,,,,,,,101.3501,,,,,,,,
2024-04-01,,,2.5686,2.5775,2.5,2.4025,,,,87.655,87.68,,82.5,,585.0,590.0,,,,,2.6421,2.6121,102.031,76.15,102.249,3.07,493.317,475.263,711.75,2.6255,85.79,83.71,85.18
2024-04-02,874.25,89.83,2.6419,2.6064,2.5289,2.4414,914.75,697.75,862.75,89.06,89.06,479.0,83.9,546.0,588.5,593.5,90.07,91.4,834.75,863.25,2.7269,2.7009,103.195,77.56,102.677,3.1189,494.824,479.347,712.375,2.6664,86.78,85.15,86.5
2024-04-03,888.5,91.05,2.6574,2.5759,2.4884,2.4384,924.25,692.0,869.25,89.47,89.47,481.75,84.3,544.0,579.75,583.0,91.195,92.775,858.75,904.25,2.7374,2.7024,105.481,77.94,102.741,3.1209,496.837,481.152,699.0,2.6549,86.64,85.43,86.82
2024-04-04,875.5,90.315,2.6763,2.6452,2.5742,2.4742,921.25,684.25,854.5,89.65,89.66,470.5,84.5,521.5,580.0,582.0,90.465,92.07,847.5,894.25,2.7113,2.7338,106.024,79.16,102.012,2.8542,497.128,480.946,693.625,2.6907,86.99,86.59,87.98
2024-04-05,883.25,93.31,2.713,2.6286,2.5386,2.4536,936.75,697.5,873.0,90.85,90.9,489.5,85.7,526.0,585.75,588.75,93.31,94.92,866.25,908.0,2.743,2.763,107.963,79.57,102.894,2.8586,506.283,491.523,693.5,2.6526,87.77,86.91,88.31
2024-04-08,864.5,92.16,2.6662,2.6036,2.5286,2.4236,923.75,686.5,851.5,90.08,90.08,478.5,84.93,529.0,580.0,583.0,92.22,93.665,846.75,883.25,2.6987,2.7012,107.351,79.0,101.917,3.0936,505.801,488.838,704.5,2.6036,87.25,86.43,87.77
2024-04-09,857.5,91.895,2.617,2.6031,2.5806,2.4369,923.75,682.25,844.25,90.76,90.76,475.5,85.6,522.5,576.5,579.5,91.955,93.355,837.0,870.25,2.647,2.642,106.487,77.8,101.942,3.1156,507.619,490.881,706.75,2.6206,85.64,85.23,86.48
2024-04-10,842.0,91.17,2.6476,2.6441,2.6016,2.4566,922.0,680.25,834.25,,,470.25,,514.0,,,91.315,92.615,827.0,866.0,2.6776,2.6826,,78.8,99.9909,3.1416,,,,2.6466,86.56,86.21,87.33
2024-04-11,835.75,91.715,2.6133,2.6416,2.5641,2.4666,936.0,678.75,836.25,90.9,90.9,473.75,85.75,509.0,570.0,574.0,91.86,93.13,818.75,869.5,2.6198,2.6598,105.86,77.8,103.401,3.2541,506.509,489.048,709.25,2.6441,85.35,85.02,86.19
2024-04-12,852.75,93.31,2.6551,2.6654,2.5629,2.4819,943.5,694.0,851.5,90.51,90.51,483.25,85.35,515.0,569.0,572.0,93.46,94.695,835.25,888.0,2.6301,2.7201,106.034,78.51,104.216,3.1179,508.176,492.328,703.25,2.6504,85.61,85.66,86.91
2024-04-15,829.5,90.51,2.6242,2.6489,2.5414,2.4514,943.25,690.0,825.0,89.54,89.59,472.75,84.35,510.0,566.0,570.5,90.61,91.99,811.5,865.5,2.6492,2.6542,104.523,78.28,103.519,2.9689,509.477,490.414,696.75,2.6289,85.89,85.41,86.77
2024-04-16,832.75,91.315,2.6238,2.6698,2.5398,2.4798,946.75,701.0,827.25,90.26,90.42,484.0,85.07,518.0,566.0,570.0,91.41,92.675,813.25,870.5,2.6463,2.6213,104.907,78.23,103.956,2.8323,517.283,499.62,706.5,2.6648,85.57,85.36,86.72
2024-04-17,820.25,89.65,2.5522,2.5687,2.4537,2.3862,939.25,692.0,814.25,90.05,90.5,477.75,84.85,514.75,564.75,568.75,89.79,91.26,802.5,860.75,2.5947,2.5247,104.18,75.48,104.048,2.9787,517.351,500.012,711.25,2.5712,82.81,82.69,83.96
2024-04-18,791.0,88.01,2.5089,2.5087,2.4187,2.3662,913.75,675.75,782.75,87.44,87.76,476.0,82.25,505.0,552.0,555.0,88.135,89.8,774.5,832.25,2.5539,2.4939,100.407,75.43,100.828,3.0187,513.318,495.479,699.25,2.5662,82.95,82.73,83.93
2024-04-19,790.75,88.025,2.5013,2.5144,2.3603,2.3703,915.25,679.5,788.25,87.69,87.97,479.0,82.5,497.25,550.0,553.0,88.37,89.91,776.75,835.75,2.5113,2.4956,98.675,75.68,101.048,3.0503,516.937,498.851,698.0,2.5709,83.59,83.14,84.26
2024-04-22,791.25,87.485,2.5204,2.4755,2.3354,2.3454,908.25,677.0,792.5,86.395,86.84,473.0,81.2,494.0,546.75,549.75,87.81,89.235,775.25,833.5,2.5979,2.5004,98.407,75.21,99.883,3.023,502.893,489.052,690.125,2.5555,82.14,82.85,83.8
2024-04-23,795.0,88.55,2.5067,2.5186,2.4053,2.3878,897.0,685.75,791.5,88.45,88.68,474.25,83.25,499.5,549.0,552.0,89.07,90.2,780.0,835.5,2.616,2.5285,99.799,76.92,100.591,3.0611,509.726,497.355,706.0,2.5936,83.49,84.66,85.71
2024-04-24,795.5,88.84,2.4899,2.5437,2.4143,2.3943,912.5,691.25,787.5,88.85,88.97,476.0,83.65,500.5,552.0,555.0,89.305,90.415,784.25,832.0,2.6897,2.4947,99.776,76.42,100.516,3.1287,507.19,495.91,709.25,2.6137,82.23,84.17,85.19
2024-04-25,791.25,88.18,2.4929,2.5758,2.4633,2.4357,922.0,689.75,783.0,88.59,89.01,480.5,83.4,499.75,551.5,554.5,88.63,89.725,776.75,823.0,2.7604,2.4979,99.921,77.09,101.164,3.2133,515.2,506.38,709.25,2.6298,83.22,85.17,85.83
2024-04-26,808.75,89.84,2.4832,2.5865,2.489,2.4446,933.5,704.5,797.0,88.96,89.67,491.75,83.77,511.0,571.5,572.5,90.2,91.265,791.25,841.0,2.7507,2.5032,99.848,77.08,101.676,3.219,516.84,509.73,710.25,2.634,84.11,83.85,84.68
2024-04-29,804.75,88.765,2.4863,2.5909,2.4609,2.4587,928.5,703.5,794.0,88.89,89.27,483.5,83.65,515.5,572.0,573.0,88.95,90.135,784.25,832.75,2.686,2.4885,99.442,76.05,101.65,3.0709,518.865,507.196,710.375,2.6284,82.68,82.63,83.56
2024-04-30,801.75,87.86,2.4726,2.5487,2.4187,2.4012,920.75,697.25,790.0,88.6,88.6,486.75,83.35,508.0,572.25,568.25,88.03,89.215,777.25,825.0,2.6676,2.4701,99.301,75.37,100.816,3.0112,529.813,515.679,712.625,2.5837,81.87,81.93,82.8
2024-05-01,772.25,85.105,2.3969,2.4464,2.2999,2.2874,887.75,685.5,764.25,,,469.0,,500.5,,,85.32,86.62,756.25,804.25,2.5919,2.3974,,73.04,96.012,2.8774,,,,2.4789,78.98,79.0,79.89
2024-05-02,764.5,83.925,2.3756,2.459,2.319,2.3265,883.5,682.25,766.0,84.49,84.49,473.25,79.25,490.75,516.0,513.5,84.105,85.81,747.25,796.0,2.5431,2.4056,95.609,72.92,96.155,2.8965,520.828,510.012,686.0,2.4965,79.1,78.95,79.66
2024-05-03,762.75,83.305,2.3784,2.4101,2.3151,2.2851,879.0,680.75,758.0,84.1,84.1,467.25,78.85,491.0,533.0,530.5,83.265,85.53,749.25,804.0,2.4559,2.4084,94.357,72.08,95.906,2.8351,509.461,500.574,680.625,2.4576,78.48,78.11,78.86
2024-05-06,,,2.3964,2.4357,2.4482,2.3182,,,,84.01,84.01,,78.75,,525.5,521.5,,,,,2.4739,2.4089,93.907,72.46,94.217,2.8682,513.332,503.171,678.5,2.4807,78.83,78.48,79.2
2024-05-07,764.25,82.09,2.3906,2.3984,2.4259,2.3059,877.5,670.0,761.25,84.14,84.14,470.25,78.88,485.5,534.0,529.0,82.09,84.71,752.75,811.75,2.5556,2.4081,94.781,72.24,94.26,2.7334,520.868,507.365,678.625,2.4359,78.97,78.38,79.08
2024-05-08,773.0,83.145,2.3861,2.4143,2.4068,2.2918,860.5,669.0,767.5,83.0,83.0,472.75,77.75,491.75,525.0,520.0,83.155,85.49,759.5,820.25,2.5661,2.4136,93.978,72.68,90.867,2.7418,510.34,498.132,666.625,2.4268,79.32,78.99,79.6
2024-05-09,780.5,83.24,2.3876,2.4193,2.3618,2.3018,867.5,673.0,771.75,84.65,84.68,468.0,79.45,493.5,522.0,517.5,83.24,85.495,763.75,826.25,2.4976,2.4036,96.603,72.98,91.988,2.7618,515.964,505.265,673.875,2.4323,79.67,79.26,79.92
2024-05-10,772.0,83.11,2.3519,2.3747,2.3097,2.2647,874.25,659.75,769.75,84.86,84.86,468.25,79.65,494.0,522.5,517.5,83.205,85.235,756.5,820.75,2.4444,2.3619,96.595,71.94,92.375,2.7297,516.814,506.286,667.875,2.3902,78.8,78.26,78.91
2024-05-13,774.0,82.115,2.3243,2.373,2.4105,2.2905,852.5,650.25,762.0,83.845,83.88,460.0,78.65,491.0,518.75,515.75,82.58,84.535,755.5,816.25,2.3068,2.3543,95.027,72.7,92.0,2.683,504.186,493.688,673.625,2.398,79.27,79.12,79.82
2024-05-14,756.25,80.55,2.2625,2.3246,2.3596,2.2471,849.0,637.75,752.25,83.89,83.97,452.0,78.7,484.25,518.5,514.5,80.565,83.27,745.25,804.25,2.29,2.335,95.437,71.53,90.75,2.6396,508.02,491.224,663.375,2.3686,78.14,78.02,78.65
2024-05-15,756.5,81.31,2.2731,2.3743,2.4168,2.2868,843.25,645.75,755.0,83.4,83.4,453.0,78.21,487.0,519.0,516.0,81.31,83.875,748.0,804.0,2.2531,2.3481,94.953,71.98,89.528,2.7068,511.337,493.27,658.5,2.4103,78.63,78.63,79.2
2024-05-16,763.5,81.61,2.2937,2.4388,2.5878,2.3303,859.75,655.75,760.25,83.78,83.78,454.25,78.6,495.0,521.75,518.75,81.63,84.245,752.75,808.75,2.4987,2.4037,94.722,72.46,91.437,2.7078,510.269,492.911,665.5,2.4733,79.66,79.23,79.78
2024-05-17,776.5,82.135,2.3388,2.4792,2.4992,2.3617,872.0,667.5,772.5,84.64,84.64,456.0,79.45,503.0,539.0,536.0,82.195,84.785,765.75,823.5,2.4763,2.4533,95.914,73.28,92.551,2.6942,511.882,497.067,676.75,2.5097,80.29,80.06,80.66
2024-05-20,778.5,82.415,2.3321,2.4124,2.4649,2.3224,868.75,668.0,776.0,85.19,85.2,464.0,80.0,504.0,560.5,556.5,82.46,84.79,769.25,827.75,2.3671,2.4221,96.407,72.86,93.367,2.6599,520.743,506.533,685.25,2.4449,80.29,79.8,80.37
2024-05-21,771.25,81.53,2.3111,2.3882,2.34,2.3,850.0,667.25,769.5,84.19,84.22,467.5,79.0,502.5,554.0,550.0,81.58,83.95,762.5,821.5,2.3423,2.4063,95.714,72.13,91.468,2.63,522.901,509.869,675.5,2.4042,79.62,79.26,79.71
2024-05-22,758.5,80.705,2.2843,2.3662,2.2978,2.2503,836.25,662.75,757.75,,,459.25,,502.75,,,80.705,83.14,749.5,808.25,2.5313,2.3738,,70.93,90.0001,2.4587,,,,2.3887,78.05,78.23,78.6
2024-05-23,759.25,79.685,2.2968,2.3465,2.2894,2.2469,836.5,650.75,759.0,83.24,83.24,451.75,78.05,504.75,561.5,557.5,79.685,82.1,750.25,805.25,2.1038,2.3488,94.511,70.49,90.197,2.5365,511.374,493.816,671.0,2.379,77.65,77.61,78.19
2024-05-24,751.5,79.91,2.3036,2.3296,2.1992,2.2492,831.25,659.75,751.25,82.49,82.49,457.75,77.3,510.75,565.0,561.0,79.905,82.08,742.75,795.0,2.3908,2.3533,93.791,71.66,88.55,2.6296,509.827,491.219,665.0,2.3871,78.74,78.74,79.5
2024-05-27,,,,,,,,,,83.3,83.3,,78.1,,574.0,569.0,,,,,,,94.898,,88.837,,509.415,497.57,674.75,,,,
2024-05-28,771.5,82.49,2.3525,2.3543,2.2143,2.2665,843.25,663.25,774.25,84.44,84.44,478.0,79.25,522.75,578.0,573.0,82.49,84.565,763.0,813.5,2.4433,2.4033,97.301,73.42,88.805,2.6718,519.28,508.792,688.75,2.4193,80.33,79.83,80.83
2024-05-29,764.25,82.255,2.3195,2.2999,2.1599,2.2169,844.25,665.75,766.25,85.4,85.4,479.0,80.2,518.75,575.25,570.25,82.255,84.2,755.0,802.0,2.4559,2.3834,98.297,72.68,89.262,2.5749,528.07,517.304,688.75,2.3374,79.54,79.23,80.18
2024-05-30,754.5,81.14,2.2644,2.246,2.1235,2.1571,815.0,660.75,757.75,84.38,84.38,473.25,79.18,517.75,580.0,572.0,81.145,82.785,746.0,791.0,2.3917,2.3092,95.648,71.13,86.993,2.5625,517.042,507.006,682.25,2.2835,78.22,77.91,78.72
2024-05-31,744.0,80.13,2.2692,2.2674,2.1424,2.1999,807.25,652.75,746.75,82.98,82.98,468.75,77.78,512.75,579.0,565.0,80.13,81.685,735.5,782.25,2.4242,2.2982,93.95,70.36,86.568,2.5174,511.201,502.99,682.25,2.2924,77.28,76.99,77.66
2024-06-03,723.0,76.635,2.1662,2.1881,2.0356,2.1156,801.5,632.0,724.5,81.79,81.85,449.75,76.6,497.75,563.25,549.25,76.675,78.09,712.25,756.75,2.3362,2.2312,94.319,66.36,87.41,2.4856,510.885,505.331,668.125,2.2256,74.56,74.22,75.02
2024-06-04,718.5,76.02,2.1384,2.217,2.0995,2.142,782.75,621.0,718.75,77.9,77.9,447.0,72.7,502.0,553.75,542.75,76.075,77.385,708.25,753.75,2.2509,2.2209,90.973,65.5,83.872,2.4995,500.291,494.663,637.125,2.2245,73.48,73.25,74.15
2024-06-05,717.0,75.865,2.1561,2.2156,2.1336,2.1636,785.0,614.25,718.0,78.25,78.25,441.25,73.05,506.25,542.0,529.0,75.93,77.24,705.25,751.75,2.2661,2.2411,91.461,66.32,84.686,2.3936,489.187,483.763,643.125,2.2286,74.47,74.07,74.95
2024-06-06,735.5,78.445,2.2106,2.2475,2.2225,2.2025,789.0,628.0,735.75,79.29,79.29,452.5,74.1,518.5,540.25,525.25,78.445,79.855,723.0,771.75,2.3226,2.3001,91.94,67.87,85.061,2.4265,487.253,481.834,643.125,2.2575,75.9,75.55,76.56
2024-06-07,738.25,78.305,2.193,2.2151,2.2276,2.1826,799.75,626.25,740.0,80.21,80.21,455.25,75.0,525.5,551.0,535.0,78.305,79.775,726.25,776.75,2.2867,2.3017,93.854,67.77,85.968,2.3226,486.642,481.37,643.625,2.2351,75.86,75.53,76.57
2024-06-10,752.25,79.97,2.246,2.2334,2.2359,2.2009,800.75,646.5,753.75,80.33,80.33,466.5,75.12,533.5,548.0,532.0,79.97,81.46,742.0,792.5,2.3247,2.3497,94.197,69.8,86.326,2.3509,486.431,482.805,650.25,2.2719,78.21,77.74,78.59
2024-06-11,759.0,80.61,2.2538,2.2439,2.2489,2.2114,800.25,649.25,761.25,81.98,81.98,470.75,76.77,534.0,549.0,532.0,80.61,82.215,750.25,798.0,2.2713,2.3638,97.092,69.94,87.26,2.3189,501.425,497.998,658.25,2.2774,77.72,77.9,78.68
2024-06-12,760.5,81.235,2.2783,2.2394,2.2644,2.1919,808.25,657.25,763.0,82.6,82.6,472.25,77.4,542.0,551.75,535.75,81.235,82.705,751.5,799.5,2.3108,2.3833,98.36,70.58,86.743,2.3444,503.497,501.981,675.25,2.2769,79.19,78.5,79.23
2024-06-13,775.0,81.635,2.3231,2.2406,2.3256,2.2406,790.0,659.0,778.25,82.26,82.26,471.0,77.07,546.0,549.25,533.25,81.65,83.1,767.25,818.5,2.4518,2.4368,97.318,70.79,85.884,2.3656,500.381,498.79,676.5,2.2756,79.09,78.62,79.48
2024-06-14,774.5,81.815,2.3881,2.2471,2.3096,2.2371,800.5,657.0,777.5,82.11,82.11,472.75,76.92,544.0,557.25,541.25,81.85,83.375,766.5,820.25,2.2256,2.4331,98.082,70.72,86.642,2.3496,497.361,493.988,674.0,2.2711,78.96,78.45,79.42
2024-06-17,780.0,83.315,2.3925,2.2709,2.3119,2.2669,800.0,665.25,782.25,,,477.0,,544.0,,,83.325,85.025,771.0,824.0,2.2375,2.45,,72.51,87.9055,2.3649,,,,2.3069,81.06,80.33,81.33
2024-06-18,796.0,85.31,2.3883,2.2657,2.2932,2.3007,814.25,668.75,797.5,83.33,83.33,477.25,78.14,551.0,560.25,541.25,85.36,87.17,784.75,838.0,2.1208,2.4858,98.307,73.64,87.973,2.4652,502.161,500.256,676.75,2.3432,82.56,81.57,82.59
2024-06-19,805.75,86.19,,,,,827.0,682.75,808.75,84.58,84.58,494.0,79.4,550.0,567.0,548.0,86.19,87.79,796.0,848.5,,,100.058,,89.033,,515.571,513.299,693.625,,,,
2024-06-20,797.0,86.09,2.392,2.2961,2.3408,2.3183,824.5,686.75,801.75,84.55,84.66,489.25,79.37,551.0,564.0,543.0,86.195,87.645,787.5,839.5,2.1245,2.4762,100.882,74.08,89.824,2.4908,518.311,515.677,699.375,2.3601,83.18,82.17,83.03
2024-06-21,798.0,86.62,2.4015,2.3241,2.3437,2.3312,831.25,692.25,801.25,84.95,84.95,489.0,79.77,554.25,569.0,548.0,87.18,88.33,788.75,841.5,2.3915,2.4451,99.669,73.73,91.051,2.5647,513.363,510.246,702.125,2.3591,82.7,81.97,82.8
2024-06-24,794.5,87.105,2.4239,2.3,2.3415,2.3265,828.5,694.5,799.0,84.95,84.95,490.25,79.77,559.0,570.0,549.0,87.43,88.54,784.75,837.75,2.4383,2.4638,99.138,74.42,90.266,2.622,513.377,509.885,699.125,2.3475,83.6,82.84,83.58
2024-06-25,798.0,86.7,2.4169,2.3188,2.2978,2.3247,827.75,691.25,801.5,85.43,85.43,484.5,80.25,561.75,569.25,548.25,87.04,88.19,790.0,840.75,2.5414,2.4524,100.074,73.35,90.283,2.6158,513.658,508.998,706.375,2.3528,82.81,82.08,82.59
2024-06-26,794.25,85.34,2.4425,2.347,2.3145,2.3546,831.75,692.75,798.0,84.87,84.87,478.5,79.77,562.0,569.5,548.5,85.695,86.995,786.75,835.75,2.593,2.478,100.054,73.12,90.398,2.5245,507.128,502.975,706.5,2.377,81.4,80.9,81.8
2024-06-27,807.0,87.21,2.4776,2.3568,2.3268,2.3456,830.25,705.75,808.75,84.99,84.99,487.0,79.85,571.0,574.0,553.0,87.53,88.84,800.0,845.75,2.5629,2.4879,101.329,74.1,91.279,2.5668,509.797,506.766,714.5,2.3743,82.66,81.74,82.71
2024-06-28,797.0,86.69,2.4506,2.3565,2.334,2.309,832.25,703.25,802.0,85.71,85.71,485.25,80.55,567.0,573.75,553.75,87.085,88.335,789.5,837.5,2.5081,2.4631,102.026,73.97,91.803,2.5495,513.929,510.023,718.875,2.3665,82.31,81.54,82.49
2024-07-01,808.5,88.06,2.5597,2.4408,2.3933,2.3958,825.0,714.25,814.5,85.63,85.63,493.0,80.47,585.5,585.0,569.0,88.665,89.935,802.25,845.75,2.5647,2.5497,101.152,75.22,92.913,2.6263,508.582,504.761,715.875,2.4583,84.1,83.38,84.33
2024-07-02,822.5,88.59,2.5712,2.4434,2.3534,2.3884,847.75,710.5,826.25,86.51,86.79,506.0,81.35,593.0,594.25,579.25,89.415,90.67,816.25,860.75,2.5547,2.5647,103.067,74.61,95.22,2.5764,516.419,510.439,723.75,2.4534,83.36,82.81,83.6
2024-07-03,806.25,87.665,2.5368,2.4788,2.3813,2.4213,847.0,703.5,810.5,86.392,86.42,505.75,81.25,576.25,591.5,576.5,88.615,89.865,799.75,847.0,2.5543,2.5843,102.195,75.66,94.765,2.5513,514.916,509.025,717.75,2.4788,84.29,83.88,84.69
2024-07-04,813.25,88.96,,,,,858.0,705.5,817.25,86.68,86.68,509.25,81.53,584.5,593.0,578.0,89.92,91.27,807.0,856.25,,,101.985,,94.645,,520.012,516.656,715.625,,,,
2024-07-05,816.75,89.105,,,,,856.25,720.5,822.0,87.36,87.49,505.0,82.21,585.0,588.0,573.0,90.065,91.475,811.5,861.5,,,102.771,,94.363,,526.654,525.397,720.625,,,,
2024-07-08,799.75,87.685,2.4341,2.4054,2.3279,2.3729,840.5,703.5,804.5,86.201,86.201,499.75,81.05,575.0,587.75,572.75,88.48,89.89,793.25,842.75,2.4991,2.5216,101.126,74.19,93.761,2.4879,525.609,517.94,716.375,2.4129,82.33,82.33,83.18
2024-07-09,786.75,86.0,2.4161,2.4049,2.3374,2.3599,838.75,689.5,791.5,85.662,85.662,494.5,80.51,571.0,583.75,568.75,86.37,88.25,780.25,828.25,2.4436,2.4676,99.823,73.13,92.714,2.4774,518.513,512.98,708.5,2.4174,81.57,81.41,82.18
